starttime	seconds	ctime	dtime	ttime	wait
Tue Nov 22 14:47:36 2016	1479822456	3	18	21	16
Tue Nov 22 14:48:01 2016	1479822481	2	19	21	16
Tue Nov 22 14:47:38 2016	1479822458	3	18	21	17
Tue Nov 22 14:47:42 2016	1479822462	6	15	21	13
Tue Nov 22 14:47:39 2016	1479822459	1	20	21	11
Tue Nov 22 14:47:42 2016	1479822462	6	14	21	10
Tue Nov 22 14:47:42 2016	1479822462	3	18	21	14
Tue Nov 22 14:47:38 2016	1479822458	7	14	21	12
Tue Nov 22 14:47:59 2016	1479822479	1	19	21	18
Tue Nov 22 14:47:37 2016	1479822457	4	17	21	11
Tue Nov 22 14:47:38 2016	1479822458	6	15	21	12
Tue Nov 22 14:47:36 2016	1479822456	3	18	21	16
Tue Nov 22 14:47:38 2016	1479822458	6	15	21	14
Tue Nov 22 14:47:37 2016	1479822457	3	18	21	18
Tue Nov 22 14:48:00 2016	1479822480	1	20	21	19
Tue Nov 22 14:47:43 2016	1479822463	7	14	21	12
Tue Nov 22 14:47:42 2016	1479822462	6	14	21	12
Tue Nov 22 14:47:41 2016	1479822461	1	19	21	15
Tue Nov 22 14:47:41 2016	1479822461	5	16	21	15
Tue Nov 22 14:47:42 2016	1479822462	5	16	21	12
Tue Nov 22 14:47:43 2016	1479822463	5	16	21	15
Tue Nov 22 14:47:59 2016	1479822479	5	15	21	13
Tue Nov 22 14:47:36 2016	1479822456	4	16	21	16
Tue Nov 22 14:47:42 2016	1479822462	4	17	21	17
Tue Nov 22 14:47:37 2016	1479822457	5	16	21	11
Tue Nov 22 14:47:38 2016	1479822458	7	14	21	13
Tue Nov 22 14:48:04 2016	1479822484	1	20	21	18
Tue Nov 22 14:47:41 2016	1479822461	7	14	21	12
Tue Nov 22 14:47:38 2016	1479822458	3	17	21	16
Tue Nov 22 14:47:38 2016	1479822458	3	17	21	16
Tue Nov 22 14:48:01 2016	1479822481	2	19	21	17
Tue Nov 22 14:47:40 2016	1479822460	4	17	21	14
Tue Nov 22 14:47:42 2016	1479822462	2	19	21	14
Tue Nov 22 14:47:41 2016	1479822461	4	17	21	16
Tue Nov 22 14:47:36 2016	1479822456	7	14	21	13
Tue Nov 22 14:47:44 2016	1479822464	4	17	21	11
Tue Nov 22 14:47:42 2016	1479822462	5	15	21	14
Tue Nov 22 14:47:42 2016	1479822462	5	16	21	14
Tue Nov 22 14:47:37 2016	1479822457	1	19	21	13
Tue Nov 22 14:47:37 2016	1479822457	5	16	21	16
Tue Nov 22 14:47:41 2016	1479822461	7	14	21	13
Tue Nov 22 14:47:37 2016	1479822457	8	13	21	10
Tue Nov 22 14:47:39 2016	1479822459	6	14	21	14
Tue Nov 22 14:47:59 2016	1479822479	9	11	21	11
Tue Nov 22 14:47:40 2016	1479822460	5	16	21	15
Tue Nov 22 14:48:01 2016	1479822481	1	20	21	20
Tue Nov 22 14:48:02 2016	1479822482	1	20	21	20
Tue Nov 22 14:47:36 2016	1479822456	1	19	21	15
Tue Nov 22 14:47:36 2016	1479822456	4	17	21	15
Tue Nov 22 14:48:01 2016	1479822481	1	20	21	19
Tue Nov 22 14:47:36 2016	1479822456	1	19	21	5
Tue Nov 22 14:48:00 2016	1479822480	8	13	21	13
Tue Nov 22 14:47:36 2016	1479822456	1	19	21	17
Tue Nov 22 14:47:45 2016	1479822465	2	18	21	15
Tue Nov 22 14:47:43 2016	1479822463	1	19	21	10
Tue Nov 22 14:48:01 2016	1479822481	1	20	21	19
Tue Nov 22 14:47:39 2016	1479822459	6	14	21	9
Tue Nov 22 14:47:40 2016	1479822460	3	18	21	12
Tue Nov 22 14:47:38 2016	1479822458	1	19	21	19
Tue Nov 22 14:47:45 2016	1479822465	4	17	21	16
Tue Nov 22 14:47:39 2016	1479822459	6	15	21	13
Tue Nov 22 14:48:02 2016	1479822482	1	20	21	18
Tue Nov 22 14:47:43 2016	1479822463	9	11	21	9
Tue Nov 22 14:47:39 2016	1479822459	7	14	21	12
Tue Nov 22 14:48:00 2016	1479822480	4	17	21	11
Tue Nov 22 14:47:38 2016	1479822458	2	19	21	16
Tue Nov 22 14:47:43 2016	1479822463	2	19	21	16
Tue Nov 22 14:47:59 2016	1479822479	2	18	21	15
Tue Nov 22 14:47:42 2016	1479822462	6	15	21	12
Tue Nov 22 14:47:36 2016	1479822456	4	17	21	13
Tue Nov 22 14:47:37 2016	1479822457	1	19	21	14
Tue Nov 22 14:47:39 2016	1479822459	3	17	21	11
Tue Nov 22 14:47:36 2016	1479822456	1	19	21	14
Tue Nov 22 14:48:04 2016	1479822484	1	20	21	19
Tue Nov 22 14:47:38 2016	1479822458	5	16	21	15
Tue Nov 22 14:47:42 2016	1479822462	5	16	21	13
Tue Nov 22 14:47:43 2016	1479822463	9	12	21	10
Tue Nov 22 14:47:44 2016	1479822464	1	19	21	18
Tue Nov 22 14:47:40 2016	1479822460	5	16	21	10
Tue Nov 22 14:47:43 2016	1479822463	8	12	21	11
Tue Nov 22 14:47:36 2016	1479822456	6	15	21	13
Tue Nov 22 14:47:37 2016	1479822457	6	15	21	12
Tue Nov 22 14:47:44 2016	1479822464	1	20	21	13
Tue Nov 22 14:47:59 2016	1479822479	1	20	21	16
Tue Nov 22 14:48:03 2016	1479822483	1	20	21	20
Tue Nov 22 14:48:03 2016	1479822483	3	18	21	16
Tue Nov 22 14:47:38 2016	1479822458	3	18	21	17
Tue Nov 22 14:47:37 2016	1479822457	4	17	21	11
Tue Nov 22 14:47:41 2016	1479822461	3	18	21	17
Tue Nov 22 14:48:00 2016	1479822480	1	20	21	19
Tue Nov 22 14:47:40 2016	1479822460	4	17	21	12
Tue Nov 22 14:48:02 2016	1479822482	3	18	21	15
Tue Nov 22 14:48:03 2016	1479822483	1	20	21	18
Tue Nov 22 14:47:37 2016	1479822457	5	16	21	12
Tue Nov 22 14:47:42 2016	1479822462	3	17	21	16
Tue Nov 22 14:47:59 2016	1479822479	4	17	21	16
Tue Nov 22 14:47:39 2016	1479822459	2	18	21	11
Tue Nov 22 14:47:39 2016	1479822459	4	17	21	16
Tue Nov 22 14:47:40 2016	1479822460	1	19	21	18
Tue Nov 22 14:47:42 2016	1479822462	5	15	21	11
Tue Nov 22 14:47:38 2016	1479822458	1	19	21	16
Tue Nov 22 14:47:37 2016	1479822457	3	18	21	18
Tue Nov 22 14:47:42 2016	1479822462	4	17	21	14
Tue Nov 22 14:48:01 2016	1479822481	1	20	21	3
Tue Nov 22 14:48:03 2016	1479822483	1	19	21	16
Tue Nov 22 14:47:36 2016	1479822456	6	15	21	15
Tue Nov 22 14:47:59 2016	1479822479	1	19	21	18
Tue Nov 22 14:48:00 2016	1479822480	2	18	21	15
Tue Nov 22 14:47:42 2016	1479822462	1	19	21	15
Tue Nov 22 14:47:37 2016	1479822457	6	15	21	12
Tue Nov 22 14:47:42 2016	1479822462	2	19	21	13
Tue Nov 22 14:48:02 2016	1479822482	1	20	21	18
Tue Nov 22 14:47:37 2016	1479822457	8	13	21	12
Tue Nov 22 14:48:02 2016	1479822482	1	20	21	20
Tue Nov 22 14:47:37 2016	1479822457	1	19	21	13
Tue Nov 22 14:47:41 2016	1479822461	1	19	21	14
Tue Nov 22 14:47:39 2016	1479822459	2	18	21	14
Tue Nov 22 14:47:41 2016	1479822461	4	17	21	17
Tue Nov 22 14:47:43 2016	1479822463	4	17	21	14
Tue Nov 22 14:47:38 2016	1479822458	7	13	21	13
Tue Nov 22 14:47:38 2016	1479822458	2	19	21	19
Tue Nov 22 14:47:44 2016	1479822464	5	16	21	13
Tue Nov 22 14:47:44 2016	1479822464	3	17	21	16
Tue Nov 22 14:48:00 2016	1479822480	6	14	21	14
Tue Nov 22 14:47:42 2016	1479822462	5	15	21	15
Tue Nov 22 14:47:42 2016	1479822462	5	16	21	15
Tue Nov 22 14:47:59 2016	1479822479	8	13	21	12
Tue Nov 22 14:47:38 2016	1479822458	3	18	21	17
Tue Nov 22 14:47:37 2016	1479822457	4	17	21	17
Tue Nov 22 14:47:40 2016	1479822460	1	20	21	14
Tue Nov 22 14:47:42 2016	1479822462	5	16	21	13
Tue Nov 22 14:48:01 2016	1479822481	1	20	21	18
Tue Nov 22 14:47:37 2016	1479822457	3	18	21	13
Tue Nov 22 14:48:02 2016	1479822482	3	18	21	13
Tue Nov 22 14:47:37 2016	1479822457	6	14	21	14
Tue Nov 22 14:47:36 2016	1479822456	1	19	21	16
Tue Nov 22 14:47:59 2016	1479822479	1	20	21	14
Tue Nov 22 14:47:42 2016	1479822462	5	16	21	12
Tue Nov 22 14:48:00 2016	1479822480	1	20	21	15
Tue Nov 22 14:48:03 2016	1479822483	1	20	21	16
Tue Nov 22 14:48:01 2016	1479822481	2	19	21	19
Tue Nov 22 14:47:42 2016	1479822462	5	15	21	12
Tue Nov 22 14:47:41 2016	1479822461	6	14	21	10
Tue Nov 22 14:48:00 2016	1479822480	7	14	21	13
Tue Nov 22 14:47:44 2016	1479822464	5	16	21	15
Tue Nov 22 14:47:43 2016	1479822463	8	13	21	12
Tue Nov 22 14:47:43 2016	1479822463	8	13	21	11
Tue Nov 22 14:47:42 2016	1479822462	2	18	21	14
Tue Nov 22 14:47:37 2016	1479822457	3	18	21	18
Tue Nov 22 14:47:36 2016	1479822456	5	15	21	13
Tue Nov 22 14:47:37 2016	1479822457	6	14	21	14
Tue Nov 22 14:47:59 2016	1479822479	3	18	21	18
Tue Nov 22 14:47:37 2016	1479822457	2	18	21	15
Tue Nov 22 14:48:03 2016	1479822483	2	18	21	16
Tue Nov 22 14:47:36 2016	1479822456	5	16	21	13
Tue Nov 22 14:48:04 2016	1479822484	2	19	21	19
Tue Nov 22 14:47:36 2016	1479822456	8	13	21	12
Tue Nov 22 14:47:38 2016	1479822458	4	17	21	17
Tue Nov 22 14:48:02 2016	1479822482	1	20	21	19
Tue Nov 22 14:48:02 2016	1479822482	0	20	21	17
Tue Nov 22 14:47:42 2016	1479822462	3	18	21	17
Tue Nov 22 14:47:44 2016	1479822464	8	12	21	12
Tue Nov 22 14:48:02 2016	1479822482	1	20	21	18
Tue Nov 22 14:47:43 2016	1479822463	6	15	21	13
Tue Nov 22 14:47:38 2016	1479822458	5	16	21	10
Tue Nov 22 14:47:39 2016	1479822459	1	20	21	15
Tue Nov 22 14:47:37 2016	1479822457	7	14	21	13
Tue Nov 22 14:47:59 2016	1479822479	7	14	21	12
Tue Nov 22 14:47:40 2016	1479822460	1	19	21	16
Tue Nov 22 14:47:59 2016	1479822479	2	19	21	16
Tue Nov 22 14:47:37 2016	1479822457	8	12	21	12
Tue Nov 22 14:47:38 2016	1479822458	1	19	21	17
Tue Nov 22 14:47:45 2016	1479822465	2	19	21	15
Tue Nov 22 14:48:02 2016	1479822482	1	20	21	15
Tue Nov 22 14:47:40 2016	1479822460	2	19	21	17
Tue Nov 22 14:47:39 2016	1479822459	6	15	21	12
Tue Nov 22 14:47:38 2016	1479822458	3	18	21	16
Tue Nov 22 14:48:00 2016	1479822480	3	17	21	17
Tue Nov 22 14:48:00 2016	1479822480	4	16	21	14
Tue Nov 22 14:47:37 2016	1479822457	7	13	21	11
Tue Nov 22 14:47:38 2016	1479822458	4	17	21	16
Tue Nov 22 14:47:42 2016	1479822462	6	15	21	14
Tue Nov 22 14:48:02 2016	1479822482	1	20	21	19
Tue Nov 22 14:48:01 2016	1479822481	1	20	21	20
Tue Nov 22 14:47:44 2016	1479822464	1	20	21	19
Tue Nov 22 14:47:36 2016	1479822456	6	15	21	13
Tue Nov 22 14:47:37 2016	1479822457	2	18	21	15
Tue Nov 22 14:47:39 2016	1479822459	1	19	21	14
Tue Nov 22 14:47:43 2016	1479822463	1	19	21	18
Tue Nov 22 14:47:41 2016	1479822461	5	16	21	14
Tue Nov 22 14:48:03 2016	1479822483	2	19	21	16
Tue Nov 22 14:48:03 2016	1479822483	1	20	21	15
Tue Nov 22 14:47:39 2016	1479822459	4	17	21	15
Tue Nov 22 14:47:38 2016	1479822458	1	19	21	19
Tue Nov 22 14:48:02 2016	1479822482	1	19	21	15
Tue Nov 22 14:47:38 2016	1479822458	9	12	21	11
Tue Nov 22 14:47:40 2016	1479822460	2	18	21	17
Tue Nov 22 14:47:42 2016	1479822462	3	18	21	15
Tue Nov 22 14:47:42 2016	1479822462	5	16	21	16
Tue Nov 22 14:47:43 2016	1479822463	2	19	21	19
Tue Nov 22 14:48:00 2016	1479822480	1	20	21	20
Tue Nov 22 14:48:04 2016	1479822484	2	19	21	19
Tue Nov 22 14:47:39 2016	1479822459	3	18	21	18
Tue Nov 22 14:47:39 2016	1479822459	4	17	21	11
Tue Nov 22 14:47:36 2016	1479822456	10	10	21	7
Tue Nov 22 14:47:42 2016	1479822462	3	18	21	14
Tue Nov 22 14:47:39 2016	1479822459	2	18	21	15
Tue Nov 22 14:48:03 2016	1479822483	2	19	21	13
Tue Nov 22 14:47:45 2016	1479822465	5	16	21	14
Tue Nov 22 14:47:37 2016	1479822457	3	18	21	16
Tue Nov 22 14:47:39 2016	1479822459	1	20	21	16
Tue Nov 22 14:48:01 2016	1479822481	1	20	21	18
Tue Nov 22 14:47:43 2016	1479822463	10	11	21	8
Tue Nov 22 14:47:42 2016	1479822462	5	16	21	15
Tue Nov 22 14:48:02 2016	1479822482	1	20	21	19
Tue Nov 22 14:48:01 2016	1479822481	2	18	21	14
Tue Nov 22 14:47:37 2016	1479822457	7	13	21	11
Tue Nov 22 14:48:01 2016	1479822481	1	20	21	20
Tue Nov 22 14:48:02 2016	1479822482	1	20	21	19
Tue Nov 22 14:48:01 2016	1479822481	3	18	21	14
Tue Nov 22 14:47:42 2016	1479822462	7	14	21	10
Tue Nov 22 14:48:00 2016	1479822480	1	20	21	18
Tue Nov 22 14:47:36 2016	1479822456	6	14	21	12
Tue Nov 22 14:47:44 2016	1479822464	3	18	21	15
Tue Nov 22 14:47:42 2016	1479822462	7	14	21	14
Tue Nov 22 14:47:43 2016	1479822463	7	14	21	14
Tue Nov 22 14:47:38 2016	1479822458	5	16	21	16
Tue Nov 22 14:47:42 2016	1479822462	6	15	21	13
Tue Nov 22 14:47:36 2016	1479822456	1	20	21	17
Tue Nov 22 14:47:37 2016	1479822457	1	19	21	11
Tue Nov 22 14:47:41 2016	1479822461	3	17	21	16
Tue Nov 22 14:47:36 2016	1479822456	4	16	21	14
Tue Nov 22 14:48:00 2016	1479822480	3	18	21	13
Tue Nov 22 14:47:37 2016	1479822457	3	18	21	18
Tue Nov 22 14:47:41 2016	1479822461	2	19	21	14
Tue Nov 22 14:48:04 2016	1479822484	1	20	21	20
Tue Nov 22 14:47:44 2016	1479822464	1	20	21	16
Tue Nov 22 14:47:36 2016	1479822456	3	18	21	14
Tue Nov 22 14:47:44 2016	1479822464	1	20	21	18
Tue Nov 22 14:47:45 2016	1479822465	5	16	21	15
Tue Nov 22 14:47:42 2016	1479822462	4	17	21	17
Tue Nov 22 14:47:37 2016	1479822457	2	18	21	10
Tue Nov 22 14:47:37 2016	1479822457	2	18	21	17
Tue Nov 22 14:47:38 2016	1479822458	1	20	21	12
Tue Nov 22 14:47:39 2016	1479822459	2	19	21	19
Tue Nov 22 14:48:03 2016	1479822483	0	20	21	19
Tue Nov 22 14:47:42 2016	1479822462	2	19	21	13
Tue Nov 22 14:47:39 2016	1479822459	3	18	21	13
Tue Nov 22 14:47:37 2016	1479822457	4	16	21	12
Tue Nov 22 14:47:59 2016	1479822479	3	18	21	16
Tue Nov 22 14:47:41 2016	1479822461	2	18	21	18
Tue Nov 22 14:47:40 2016	1479822460	2	19	21	19
Tue Nov 22 14:48:03 2016	1479822483	0	20	21	20
Tue Nov 22 14:47:59 2016	1479822479	1	20	21	19
Tue Nov 22 14:47:43 2016	1479822463	10	11	21	11
Tue Nov 22 14:47:44 2016	1479822464	7	14	21	13
Tue Nov 22 14:47:36 2016	1479822456	6	15	21	15
Tue Nov 22 14:47:39 2016	1479822459	7	14	21	13
Tue Nov 22 14:48:04 2016	1479822484	1	20	21	19
Tue Nov 22 14:47:45 2016	1479822465	2	19	21	15
Tue Nov 22 14:47:36 2016	1479822456	6	15	21	15
Tue Nov 22 14:47:39 2016	1479822459	3	18	21	18
Tue Nov 22 14:47:59 2016	1479822479	4	17	21	15
Tue Nov 22 14:48:04 2016	1479822484	1	20	21	20
Tue Nov 22 14:47:37 2016	1479822457	5	15	21	13
Tue Nov 22 14:47:41 2016	1479822461	3	18	21	17
Tue Nov 22 14:47:43 2016	1479822463	4	17	21	17
Tue Nov 22 14:47:59 2016	1479822479	2	19	21	18
Tue Nov 22 14:47:38 2016	1479822458	3	18	21	17
Tue Nov 22 14:47:42 2016	1479822462	4	17	21	14
Tue Nov 22 14:47:40 2016	1479822460	1	19	21	17
Tue Nov 22 14:47:45 2016	1479822465	7	13	21	13
Tue Nov 22 14:47:44 2016	1479822464	7	14	21	13
Tue Nov 22 14:48:01 2016	1479822481	1	20	21	20
Tue Nov 22 14:47:40 2016	1479822460	1	20	21	15
Tue Nov 22 14:47:43 2016	1479822463	5	16	21	16
Tue Nov 22 14:47:43 2016	1479822463	12	9	21	9
Tue Nov 22 14:47:40 2016	1479822460	5	16	21	14
Tue Nov 22 14:47:39 2016	1479822459	1	20	21	19
Tue Nov 22 14:47:37 2016	1479822457	1	20	21	15
Tue Nov 22 14:47:39 2016	1479822459	1	20	21	19
Tue Nov 22 14:47:59 2016	1479822479	2	18	21	16
Tue Nov 22 14:48:02 2016	1479822482	2	19	21	14
Tue Nov 22 14:47:38 2016	1479822458	4	16	21	15
Tue Nov 22 14:47:59 2016	1479822479	1	20	21	16
Tue Nov 22 14:47:38 2016	1479822458	5	16	21	14
Tue Nov 22 14:47:44 2016	1479822464	4	17	21	14
Tue Nov 22 14:48:02 2016	1479822482	1	20	21	20
Tue Nov 22 14:47:42 2016	1479822462	6	15	21	13
Tue Nov 22 14:48:02 2016	1479822482	1	20	21	19
Tue Nov 22 14:47:41 2016	1479822461	3	18	21	17
Tue Nov 22 14:47:43 2016	1479822463	2	18	21	18
Tue Nov 22 14:47:39 2016	1479822459	1	20	21	16
Tue Nov 22 14:47:40 2016	1479822460	3	18	21	16
Tue Nov 22 14:48:00 2016	1479822480	5	16	21	13
Tue Nov 22 14:47:38 2016	1479822458	5	16	21	12
Tue Nov 22 14:47:43 2016	1479822463	3	18	21	17
Tue Nov 22 14:47:42 2016	1479822462	3	17	21	16
Tue Nov 22 14:48:01 2016	1479822481	1	20	21	18
Tue Nov 22 14:47:41 2016	1479822461	3	18	21	15
Tue Nov 22 14:47:43 2016	1479822463	5	15	21	11
Tue Nov 22 14:47:40 2016	1479822460	3	17	21	11
Tue Nov 22 14:47:39 2016	1479822459	4	17	21	17
Tue Nov 22 14:47:44 2016	1479822464	2	19	21	19
Tue Nov 22 14:47:40 2016	1479822460	1	20	21	19
Tue Nov 22 14:47:38 2016	1479822458	2	18	21	17
Tue Nov 22 14:47:43 2016	1479822463	10	11	21	8
Tue Nov 22 14:48:04 2016	1479822484	3	18	21	16
Tue Nov 22 14:48:01 2016	1479822481	1	20	21	20
Tue Nov 22 14:47:45 2016	1479822465	1	20	21	14
Tue Nov 22 14:47:41 2016	1479822461	4	17	21	15
Tue Nov 22 14:47:37 2016	1479822457	5	16	21	15
Tue Nov 22 14:47:37 2016	1479822457	6	15	21	14
Tue Nov 22 14:47:45 2016	1479822465	10	11	21	10
Tue Nov 22 14:47:39 2016	1479822459	4	17	21	15
Tue Nov 22 14:47:42 2016	1479822462	2	19	21	15
Tue Nov 22 14:47:45 2016	1479822465	7	14	21	11
Tue Nov 22 14:47:41 2016	1479822461	5	16	21	13
Tue Nov 22 14:47:59 2016	1479822479	5	16	21	11
Tue Nov 22 14:47:41 2016	1479822461	5	16	21	13
Tue Nov 22 14:48:01 2016	1479822481	1	20	21	20
Tue Nov 22 14:47:37 2016	1479822457	5	15	21	14
Tue Nov 22 14:48:03 2016	1479822483	2	19	21	17
Tue Nov 22 14:47:38 2016	1479822458	4	17	21	7
Tue Nov 22 14:47:40 2016	1479822460	2	19	21	16
Tue Nov 22 14:47:38 2016	1479822458	2	19	21	13
Tue Nov 22 14:47:43 2016	1479822463	2	19	21	17
Tue Nov 22 14:47:37 2016	1479822457	7	14	21	11
Tue Nov 22 14:47:38 2016	1479822458	8	13	21	11
Tue Nov 22 14:48:02 2016	1479822482	1	20	21	19
Tue Nov 22 14:47:44 2016	1479822464	1	20	21	15
Tue Nov 22 14:47:38 2016	1479822458	8	13	21	11
Tue Nov 22 14:47:38 2016	1479822458	4	17	21	13
Tue Nov 22 14:48:00 2016	1479822480	1	20	21	19
Tue Nov 22 14:48:01 2016	1479822481	1	20	21	20
Tue Nov 22 14:47:39 2016	1479822459	3	18	21	16
Tue Nov 22 14:48:04 2016	1479822484	3	18	21	18
Tue Nov 22 14:47:38 2016	1479822458	2	19	21	16
Tue Nov 22 14:47:45 2016	1479822465	6	15	21	14
Tue Nov 22 14:47:44 2016	1479822464	4	17	21	13
Tue Nov 22 14:47:38 2016	1479822458	3	18	21	18
Tue Nov 22 14:47:38 2016	1479822458	2	19	21	19
Tue Nov 22 14:48:01 2016	1479822481	1	20	21	20
Tue Nov 22 14:47:38 2016	1479822458	4	17	21	17
Tue Nov 22 14:48:04 2016	1479822484	2	19	21	19
Tue Nov 22 14:47:36 2016	1479822456	6	15	21	13
Tue Nov 22 14:47:45 2016	1479822465	8	13	21	11
Tue Nov 22 14:48:01 2016	1479822481	1	20	21	19
Tue Nov 22 14:47:36 2016	1479822456	3	18	21	12
Tue Nov 22 14:47:40 2016	1479822460	2	19	21	19
Tue Nov 22 14:47:40 2016	1479822460	3	18	21	14
Tue Nov 22 14:47:36 2016	1479822456	2	19	21	15
Tue Nov 22 14:47:43 2016	1479822463	11	10	21	6
Tue Nov 22 14:47:40 2016	1479822460	1	20	21	19
Tue Nov 22 14:47:45 2016	1479822465	7	14	21	13
Tue Nov 22 14:47:44 2016	1479822464	3	18	21	16
Tue Nov 22 14:47:38 2016	1479822458	3	18	21	13
Tue Nov 22 14:47:42 2016	1479822462	7	14	21	14
Tue Nov 22 14:47:41 2016	1479822461	4	17	21	12
Tue Nov 22 14:48:00 2016	1479822480	4	17	21	10
Tue Nov 22 14:47:45 2016	1479822465	10	11	21	11
Tue Nov 22 14:47:37 2016	1479822457	6	15	21	15
Tue Nov 22 14:47:38 2016	1479822458	4	17	21	17
Tue Nov 22 14:47:42 2016	1479822462	10	11	21	11
Tue Nov 22 14:47:37 2016	1479822457	1	20	21	19
Tue Nov 22 14:47:36 2016	1479822456	6	15	21	15
Tue Nov 22 14:47:38 2016	1479822458	6	15	21	12
Tue Nov 22 14:48:03 2016	1479822483	2	19	21	16
Tue Nov 22 14:47:42 2016	1479822462	1	20	21	14
Tue Nov 22 14:47:40 2016	1479822460	4	17	21	12
Tue Nov 22 14:48:01 2016	1479822481	2	19	21	17
Tue Nov 22 14:47:40 2016	1479822460	2	19	21	14
Tue Nov 22 14:47:44 2016	1479822464	2	19	21	16
Tue Nov 22 14:47:44 2016	1479822464	5	16	21	11
Tue Nov 22 14:48:03 2016	1479822483	1	20	21	19
Tue Nov 22 14:47:43 2016	1479822463	8	13	21	11
Tue Nov 22 14:47:38 2016	1479822458	2	19	21	16
Tue Nov 22 14:47:36 2016	1479822456	6	15	21	14
Tue Nov 22 14:47:40 2016	1479822460	1	20	21	20
Tue Nov 22 14:48:02 2016	1479822482	1	20	21	19
Tue Nov 22 14:48:01 2016	1479822481	1	20	21	20
Tue Nov 22 14:47:38 2016	1479822458	4	17	21	16
Tue Nov 22 14:47:42 2016	1479822462	6	15	21	15
Tue Nov 22 14:47:37 2016	1479822457	4	17	21	11
Tue Nov 22 14:47:41 2016	1479822461	3	18	21	18
Tue Nov 22 14:47:36 2016	1479822456	7	14	21	13
Tue Nov 22 14:47:36 2016	1479822456	4	17	21	10
Tue Nov 22 14:47:43 2016	1479822463	4	17	21	16
Tue Nov 22 14:48:00 2016	1479822480	2	19	21	15
Tue Nov 22 14:47:59 2016	1479822479	3	18	21	18
Tue Nov 22 14:47:42 2016	1479822462	4	17	21	15
Tue Nov 22 14:48:03 2016	1479822483	2	19	21	13
Tue Nov 22 14:47:40 2016	1479822460	1	20	21	20
Tue Nov 22 14:47:59 2016	1479822479	1	20	21	20
Tue Nov 22 14:47:38 2016	1479822458	5	16	21	14
Tue Nov 22 14:47:39 2016	1479822459	1	20	21	17
Tue Nov 22 14:47:36 2016	1479822456	1	20	21	14
Tue Nov 22 14:48:00 2016	1479822480	5	17	21	13
Tue Nov 22 14:47:41 2016	1479822461	1	20	21	16
Tue Nov 22 14:47:42 2016	1479822462	6	15	21	15
Tue Nov 22 14:48:02 2016	1479822482	1	20	21	18
Tue Nov 22 14:47:36 2016	1479822456	4	17	21	15
Tue Nov 22 14:48:01 2016	1479822481	2	19	21	19
Tue Nov 22 14:47:38 2016	1479822458	1	20	21	17
Tue Nov 22 14:47:59 2016	1479822479	2	19	21	16
Tue Nov 22 14:48:03 2016	1479822483	1	20	21	20
Tue Nov 22 14:47:41 2016	1479822461	2	19	21	18
Tue Nov 22 14:48:02 2016	1479822482	3	18	21	15
Tue Nov 22 14:47:45 2016	1479822465	6	15	21	10
Tue Nov 22 14:48:01 2016	1479822481	1	20	21	20
Tue Nov 22 14:48:00 2016	1479822480	3	18	21	16
Tue Nov 22 14:48:01 2016	1479822481	2	19	21	18
Tue Nov 22 14:47:36 2016	1479822456	5	16	21	16
Tue Nov 22 14:47:37 2016	1479822457	2	19	21	18
Tue Nov 22 14:47:40 2016	1479822460	1	20	21	14
Tue Nov 22 14:48:00 2016	1479822480	8	13	21	13
Tue Nov 22 14:47:36 2016	1479822456	4	17	21	13
Tue Nov 22 14:47:38 2016	1479822458	6	16	21	15
Tue Nov 22 14:48:02 2016	1479822482	1	20	21	19
Tue Nov 22 14:47:42 2016	1479822462	5	16	21	14
Tue Nov 22 14:47:59 2016	1479822479	1	20	21	16
Tue Nov 22 14:47:39 2016	1479822459	1	20	21	16
Tue Nov 22 14:48:04 2016	1479822484	3	18	21	16
Tue Nov 22 14:47:43 2016	1479822463	5	16	21	14
Tue Nov 22 14:48:01 2016	1479822481	1	20	21	18
Tue Nov 22 14:47:37 2016	1479822457	8	14	21	11
Tue Nov 22 14:47:36 2016	1479822456	6	15	21	13
Tue Nov 22 14:47:36 2016	1479822456	7	14	21	13
Tue Nov 22 14:47:37 2016	1479822457	2	19	21	14
Tue Nov 22 14:48:02 2016	1479822482	1	20	21	17
Tue Nov 22 14:48:00 2016	1479822480	1	20	21	19
Tue Nov 22 14:47:44 2016	1479822464	1	20	21	16
Tue Nov 22 14:47:44 2016	1479822464	6	15	21	13
Tue Nov 22 14:48:04 2016	1479822484	3	18	21	18
Tue Nov 22 14:47:45 2016	1479822465	7	14	21	11
Tue Nov 22 14:47:39 2016	1479822459	3	18	21	14
Tue Nov 22 14:47:42 2016	1479822462	4	17	21	16
Tue Nov 22 14:47:37 2016	1479822457	3	18	21	16
Tue Nov 22 14:48:03 2016	1479822483	3	18	21	14
Tue Nov 22 14:47:39 2016	1479822459	1	20	21	17
Tue Nov 22 14:47:39 2016	1479822459	1	20	21	14
Tue Nov 22 14:47:42 2016	1479822462	2	19	21	16
Tue Nov 22 14:47:43 2016	1479822463	4	17	21	16
Tue Nov 22 14:47:36 2016	1479822456	4	17	21	13
Tue Nov 22 14:47:36 2016	1479822456	7	14	21	13
Tue Nov 22 14:47:37 2016	1479822457	8	13	21	13
Tue Nov 22 14:47:36 2016	1479822456	8	13	21	13
Tue Nov 22 14:48:04 2016	1479822484	1	21	21	17
Tue Nov 22 14:47:40 2016	1479822460	2	19	21	14
Tue Nov 22 14:47:45 2016	1479822465	5	16	21	11
